,geoid,year,combined_id,total_pop,median_age,nonfamily_households,family_households,high_school_including_ged,graduate_professional_degree,some_college_and_associates_degree,housing_units,occupied_housing_units,median_structure_age,dwellings_under_4_units,dwellings_5_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,walked_to_work,commuters_by_public_transportation,commuters_by_car_truck_van,commute_under_10_mins,commute_10_29_mins,commute_30_59_mins,commute_over_60_mins,income_per_capita,gini_index,poverty,rent_over_50_percent,rent_25_to_50_percent,rent_under_25_percent,median_rent
1598,23420,2010,23420.acs,933248.0,30.6,75714.0,208976.0,122561.0,35789.0,171137.0,315965.0,284690.0,41.0,250036.0,33937.0,5551.0,12102.0,9196.0,4786.0,303257.0,73897.0,204809.0,81852.0,34206.0,19083.0,0.462,246196.0,42493.0,41729.0,26306.0,707.0
1599,47020,2010,47020.acs,115396.0,37.7,10172.0,31607.0,23865.0,3634.0,23934.0,50011.0,41779.0,41.0,40445.0,2829.0,325.0,313.0,,,,,25687.0,,,23381.0,0.435,22177.0,4040.0,3777.0,3213.0,500.0
1600,13820,2010,13820.acs,1128978.0,37.5,138922.0,291519.0,218684.0,68764.0,223071.0,502776.0,430441.0,39.0,379493.0,47893.0,14684.0,9399.0,4931.0,2681.0,458986.0,77112.0,240129.0,190337.0,58306.0,24474.0,0.472,188894.0,32951.0,42589.0,24337.0,532.0
1601,24660,2010,24660.acs,725282.0,37.8,98200.0,184354.0,142897.0,38689.0,141167.0,323095.0,282554.0,37.0,240364.0,42505.0,6887.0,4980.0,4742.0,3983.0,297506.0,63337.0,191148.0,89425.0,21928.0,22427.0,0.461,128059.0,22213.0,36368.0,21706.0,531.0
1602,19780,2010,19780.acs,570358.0,35.2,76419.0,147348.0,107156.0,34999.0,114635.0,240540.0,223767.0,43.0,189697.0,19636.0,15258.0,8637.0,4700.0,3639.0,271097.0,76156.0,182556.0,60586.0,15210.0,27830.0,0.418,55519.0,11417.0,23337.0,17007.0,631.0
1603,10580,2010,10580.acs,870832.0,39.5,140369.0,208265.0,168141.0,87257.0,172935.0,393443.0,348634.0,56.0,319032.0,38503.0,8566.0,11989.0,13866.0,13135.0,377621.0,97763.0,231586.0,129444.0,31744.0,29528.0,0.439,96388.0,31407.0,39952.0,31125.0,710.0
1604,44700,2010,44700.acs,687744.0,32.7,54329.0,161140.0,106422.0,23187.0,137038.0,233873.0,215469.0,39.0,196650.0,14652.0,4934.0,9276.0,4247.0,2373.0,232371.0,55161.0,126421.0,60514.0,67064.0,21147.0,0.436,128748.0,26990.0,34434.0,13307.0,848.0
1605,29820,2010,29820.acs,1954260.0,35.4,244444.0,454511.0,383772.0,92074.0,416733.0,841494.0,698955.0,23.0,594220.0,148934.0,23409.0,41867.0,13496.0,32457.0,772889.0,133326.0,492940.0,282892.0,67834.0,24748.0,0.44,291272.0,76747.0,123019.0,65785.0,842.0
1606,16700,2010,16700.acs,667741.0,35.5,89694.0,162880.0,116317.0,49826.0,129404.0,299134.0,252574.0,32.0,215246.0,36461.0,8951.0,4895.0,11165.0,4171.0,275483.0,55059.0,164854.0,99514.0,32964.0,25350.0,0.457,105394.0,21855.0,34906.0,15819.0,716.0
1607,22420,2010,22420.acs,424926.0,38.3,58942.0,107597.0,92831.0,19842.0,101490.0,192097.0,166539.0,51.0,154810.0,17229.0,4225.0,5453.0,1455.0,1990.0,140033.0,,76072.0,,,19860.0,0.443,87902.0,18246.0,15603.0,7482.0,521.0
1608,27100,2010,27100.acs,160201.0,39.5,19239.0,39149.0,35724.0,5968.0,41327.0,69449.0,58388.0,55.0,58446.0,4066.0,1987.0,1614.0,,,,,33095.0,,,20803.0,0.445,30270.0,4004.0,4612.0,2923.0,542.0
1609,26900,2010,26900.acs,1759229.0,35.5,226243.0,443617.0,346819.0,118959.0,310572.0,758866.0,669860.0,41.0,608189.0,91312.0,19961.0,18757.0,12276.0,7460.0,741971.0,160618.0,406855.0,296076.0,69036.0,25944.0,0.459,254204.0,56306.0,81071.0,42588.0,609.0
1610,42100,2010,42100.acs,263054.0,37.0,33649.0,57615.0,28175.0,21145.0,57986.0,104444.0,91264.0,47.0,85320.0,6916.0,2695.0,2864.0,5658.0,3245.0,92658.0,22656.0,55669.0,37250.0,18602.0,29060.0,0.46,35578.0,10382.0,14189.0,5399.0,1194.0
1611,10420,2010,10420.acs,702951.0,39.7,103599.0,177924.0,158555.0,45412.0,128209.0,312600.0,281523.0,51.0,259225.0,26500.0,6373.0,13153.0,5086.0,4649.0,298343.0,,174893.0,,,24961.0,0.448,106378.0,22638.0,29198.0,20041.0,579.0
1612,29340,2010,29340.acs,198628.0,35.8,22321.0,52876.0,44852.0,7165.0,36825.0,85701.0,75197.0,37.0,65380.0,3985.0,702.0,1098.0,1003.0,,80273.0,,55290.0,,,22960.0,0.478,34721.0,4258.0,6806.0,4003.0,535.0
1613,28020,2010,28020.acs,326924.0,35.3,48735.0,78300.0,57106.0,22674.0,67023.0,146801.0,127035.0,46.0,113417.0,16583.0,6071.0,3108.0,3317.0,1536.0,133074.0,,86889.0,,,24226.0,0.464,60741.0,11659.0,14479.0,8650.0,585.0
1614,14020,2010,14020.acs,192696.0,31.3,32189.0,42253.0,36173.0,16729.0,27684.0,83876.0,74442.0,41.0,61164.0,10003.0,2998.0,2325.0,5937.0,2699.0,70923.0,,45109.0,,,21276.0,0.492,38003.0,9720.0,8709.0,4387.0,551.0
1615,28660,2010,28660.acs,408366.0,29.9,34760.0,96302.0,75769.0,17736.0,91799.0,158901.0,131062.0,32.0,128030.0,13562.0,2433.0,2096.0,6931.0,269.0,169001.0,,115170.0,,,21440.0,0.401,48341.0,8678.0,22135.0,13849.0,631.0
1616,40060,2010,40060.acs,1261317.0,37.8,154379.0,321306.0,228881.0,94330.0,229655.0,532520.0,475685.0,39.0,429384.0,60214.0,10750.0,15449.0,6860.0,10509.0,537165.0,100639.0,323878.0,187562.0,57938.0,28883.0,0.446,141304.0,31999.0,60066.0,28396.0,754.0
1617,21820,2010,21820.acs,98314.0,30.9,12636.0,24777.0,14865.0,5701.0,22213.0,41780.0,37413.0,37.0,33187.0,4198.0,1079.0,721.0,,,,,26917.0,,,28677.0,0.389,6587.0,3004.0,4906.0,4268.0,1000.0
1618,17860,2010,17860.acs,172319.0,29.6,29242.0,38755.0,20314.0,20359.0,22413.0,73649.0,67997.0,35.0,57564.0,8230.0,1798.0,1691.0,,,,,54067.0,,,24293.0,0.512,33106.0,8750.0,8762.0,4143.0,588.0
1619,14740,2010,14740.acs,251809.0,39.7,33103.0,66047.0,40488.0,17053.0,68051.0,107465.0,99150.0,37.0,83853.0,9041.0,2871.0,2259.0,7460.0,8742.0,89313.0,,56106.0,,,28808.0,0.411,27659.0,7965.0,13060.0,6612.0,820.0
1620,22140,2010,22140.acs,130145.0,32.6,11464.0,30239.0,,,,49380.0,41703.0,35.0,33140.0,818.0,256.0,236.0,,,,,22105.0,,,19265.0,0.434,34667.0,2695.0,3208.0,3231.0,597.0
1621,27460,2010,27460.acs,134768.0,41.1,21683.0,33679.0,32203.0,8202.0,26799.0,66901.0,55362.0,71.0,57280.0,2670.0,1727.0,953.0,2755.0,450.0,49324.0,,30492.0,,,20358.0,0.415,21958.0,3766.0,4308.0,4464.0,423.0
1622,11260,2010,11260.acs,382964.0,33.1,43562.0,91758.0,55515.0,24595.0,91954.0,154449.0,135320.0,35.0,124676.0,14244.0,6707.0,2873.0,3392.0,2368.0,167243.0,48065.0,111239.0,38184.0,20928.0,33211.0,0.426,35225.0,10171.0,16619.0,10719.0,919.0
1623,24860,2010,24860.acs,638576.0,37.1,83931.0,157602.0,117110.0,39936.0,119705.0,277635.0,241533.0,33.0,197967.0,23067.0,10290.0,5938.0,6207.0,761.0,257084.0,,160155.0,,,23163.0,0.467,98013.0,17714.0,25895.0,16387.0,523.0
1624,49340,2010,49340.acs,799553.0,39.2,101819.0,194476.0,153461.0,65736.0,144966.0,326963.0,296295.0,58.0,270003.0,30610.0,8679.0,14989.0,9534.0,6629.0,338208.0,87556.0,170889.0,123196.0,76734.0,29316.0,0.44,83736.0,24048.0,34891.0,24338.0,750.0
1625,49420,2010,49420.acs,244485.0,32.1,20086.0,59789.0,37544.0,7920.0,43029.0,85552.0,79875.0,45.0,67081.0,4106.0,2501.0,1242.0,1950.0,880.0,89024.0,,61503.0,,,20256.0,0.469,58832.0,8545.0,11733.0,6884.0,583.0
1626,21780,2010,21780.acs,357948.0,39.0,48556.0,94428.0,87470.0,14452.0,76247.0,159372.0,142984.0,47.0,128746.0,14833.0,2652.0,2502.0,3249.0,1022.0,154707.0,,98061.0,,,23412.0,0.445,47395.0,8657.0,14688.0,8237.0,498.0
1627,32900,2010,32900.acs,256778.0,29.7,16936.0,56949.0,39005.0,5597.0,43029.0,83690.0,73885.0,39.0,72237.0,5477.0,575.0,808.0,2244.0,153.0,83115.0,,47307.0,,,18150.0,0.489,58360.0,9138.0,11558.0,6228.0,687.0
1628,35980,2010,35980.acs,274055.0,40.5,40719.0,66089.0,57916.0,27141.0,53996.0,121061.0,106808.0,52.0,101756.0,8981.0,3690.0,2946.0,6004.0,5050.0,120058.0,,72944.0,,,32053.0,0.43,22970.0,6565.0,12237.0,9054.0,825.0
1629,35300,2010,35300.acs,862989.0,39.2,119559.0,210036.0,182339.0,83741.0,146808.0,361966.0,329595.0,58.0,289505.0,34040.0,17756.0,18738.0,11539.0,16968.0,363168.0,91519.0,218897.0,124039.0,53130.0,31041.0,0.471,97646.0,35378.0,42883.0,22665.0,838.0
1630,42140,2010,42140.acs,144606.0,43.1,27298.0,34196.0,22771.0,19786.0,27583.0,71290.0,61494.0,31.0,53477.0,3358.0,3014.0,968.0,2612.0,613.0,56693.0,,36709.0,,,29873.0,0.501,25325.0,5646.0,5094.0,4462.0,735.0
1631,48900,2010,48900.acs,363766.0,40.7,57030.0,94308.0,67280.0,26750.0,78781.0,205962.0,151338.0,27.0,148584.0,19145.0,4744.0,2607.0,2082.0,,146130.0,,91221.0,,,25712.0,0.464,63479.0,15152.0,15662.0,7773.0,682.0
1632,29620,2010,29620.acs,464076.0,34.6,65452.0,113345.0,71774.0,35171.0,106050.0,198982.0,178797.0,48.0,154153.0,26171.0,6169.0,6246.0,8937.0,4812.0,182097.0,51143.0,124315.0,44446.0,19340.0,23359.0,0.433,74307.0,17599.0,21677.0,11007.0,642.0
1633,29740,2010,29740.acs,210538.0,32.5,21779.0,51835.0,28179.0,13060.0,39542.0,81750.0,73614.0,30.0,54887.0,6161.0,1509.0,1632.0,1579.0,241.0,77775.0,,50919.0,,,17938.0,0.47,53665.0,7951.0,9171.0,4963.0,553.0
1634,49180,2010,49180.acs,478432.0,38.8,63474.0,124312.0,99431.0,28904.0,89782.0,214551.0,187786.0,39.0,159374.0,27113.0,4340.0,3845.0,1854.0,1581.0,194729.0,,128332.0,,,24072.0,0.47,76178.0,14682.0,19135.0,14123.0,539.0
1635,49620,2010,49620.acs,435490.0,40.2,49032.0,121023.0,123647.0,22428.0,75604.0,178828.0,170055.0,45.0,156999.0,9285.0,1408.0,2821.0,3674.0,1220.0,197792.0,,106043.0,,,26702.0,0.396,39183.0,8974.0,12629.0,9541.0,638.0
1636,49700,2010,49700.acs,167194.0,33.3,16497.0,38744.0,26126.0,4618.0,36732.0,61513.0,55241.0,38.0,49351.0,4741.0,926.0,2084.0,,322.0,,,26523.0,,,20146.0,0.42,31310.0,4534.0,8631.0,4721.0,712.0
1637,24340,2010,24340.acs,774540.0,35.5,92976.0,199412.0,151928.0,43284.0,159062.0,323734.0,292388.0,45.0,257526.0,29499.0,6118.0,9976.0,7667.0,5066.0,309974.0,80767.0,200370.0,79437.0,28006.0,22682.0,0.429,123302.0,21256.0,26833.0,15401.0,592.0
1638,31540,2010,31540.acs,569923.0,35.4,96516.0,139017.0,85597.0,65043.0,105736.0,253075.0,235533.0,41.0,186107.0,27226.0,21638.0,13575.0,15288.0,12094.0,253923.0,79293.0,177438.0,74276.0,21906.0,30263.0,0.428,65428.0,21339.0,33098.0,19497.0,739.0
1639,37900,2010,37900.acs,378712.0,38.8,48490.0,102408.0,82844.0,21441.0,80811.0,164540.0,150898.0,54.0,142726.0,10788.0,3541.0,3986.0,3711.0,1146.0,156393.0,,101343.0,,,26282.0,0.43,45058.0,8289.0,15240.0,10387.0,516.0
1640,34580,2010,34580.acs,117102.0,39.7,13840.0,31016.0,19779.0,7283.0,34140.0,51504.0,44856.0,35.0,40888.0,3842.0,906.0,631.0,1012.0,480.0,45020.0,,20911.0,,,25535.0,0.395,13351.0,3057.0,6605.0,2207.0,802.0
1641,12100,2010,12100.acs,274685.0,40.4,33579.0,66517.0,65838.0,12344.0,50800.0,126723.0,100096.0,45.0,101960.0,9936.0,2520.0,9539.0,3586.0,8282.0,107729.0,,70910.0,,,24783.0,0.434,38193.0,8518.0,10484.0,3524.0,835.0
1642,33660,2010,33660.acs,413277.0,36.7,54317.0,99359.0,86097.0,18935.0,80898.0,178726.0,153676.0,42.0,141769.0,14931.0,2839.0,3860.0,2608.0,1016.0,158374.0,,94640.0,,,21274.0,0.479,82048.0,14931.0,13905.0,10345.0,506.0
1643,12940,2010,12940.acs,804406.0,34.3,96802.0,194890.0,164856.0,45371.0,139200.0,331391.0,291692.0,37.0,249289.0,28001.0,6244.0,8413.0,4506.0,4676.0,339307.0,64921.0,187889.0,120374.0,58036.0,24792.0,0.462,125226.0,23967.0,26821.0,21205.0,605.0
1644,45220,2010,45220.acs,368117.0,32.3,59386.0,82610.0,57573.0,31387.0,61931.0,163144.0,141996.0,31.0,111130.0,16696.0,4496.0,5968.0,3748.0,1195.0,144047.0,,89902.0,,,22722.0,0.503,89057.0,18841.0,14756.0,7307.0,682.0
1645,40220,2010,40220.acs,308893.0,42.2,47704.0,81576.0,64443.0,20081.0,62165.0,145460.0,129280.0,45.0,116416.0,14998.0,3334.0,2710.0,2740.0,1830.0,128485.0,,84129.0,,,25603.0,0.436,40807.0,8423.0,11564.0,10306.0,563.0
1646,17820,2010,17820.acs,648943.0,34.5,79221.0,164973.0,91402.0,53633.0,150937.0,264602.0,244194.0,35.0,210987.0,23733.0,13276.0,6300.0,14636.0,2762.0,265300.0,75509.0,170213.0,73626.0,24670.0,26194.0,0.438,83767.0,19425.0,32459.0,20647.0,695.0
1647,25540,2010,25540.acs,1212956.0,40.1,164512.0,307649.0,232725.0,118896.0,217616.0,507209.0,472161.0,53.0,406023.0,52066.0,19023.0,26436.0,17184.0,17956.0,520478.0,143077.0,313482.0,180605.0,48430.0,32739.0,0.451,118453.0,40480.0,51015.0,32002.0,786.0
1648,13740,2010,13740.acs,157365.0,39.0,25379.0,40482.0,33049.0,9132.0,32606.0,70567.0,65861.0,42.0,56771.0,3759.0,1320.0,1299.0,2793.0,565.0,71073.0,,48399.0,,,25631.0,0.421,20565.0,3220.0,7620.0,5663.0,572.0
1649,12260,2010,12260.acs,560293.0,36.7,65578.0,141063.0,112033.0,32812.0,107507.0,238681.0,206641.0,34.0,179022.0,17328.0,2683.0,2639.0,3727.0,2154.0,215631.0,,134626.0,,,22516.0,0.461,107901.0,13844.0,22165.0,16206.0,525.0
1650,40140,2010,40140.acs,4245773.0,32.7,317480.0,947570.0,655525.0,177408.0,849740.0,1501257.0,1265050.0,34.0,1189497.0,111630.0,31813.0,44826.0,28941.0,26967.0,1467512.0,332460.0,698800.0,507530.0,490338.0,21371.0,0.434,714335.0,132484.0,170078.0,71289.0,952.0
1651,44180,2010,44180.acs,435175.0,36.4,63817.0,110129.0,91496.0,23436.0,91320.0,192411.0,173946.0,35.0,155612.0,15324.0,5735.0,4596.0,4099.0,927.0,178154.0,,108649.0,,,21256.0,0.441,73030.0,15327.0,20553.0,14928.0,509.0
1652,29940,2010,29940.acs,111130.0,27.9,20193.0,23192.0,11153.0,13328.0,15449.0,46777.0,43385.0,37.0,35181.0,7074.0,2199.0,459.0,3775.0,,49040.0,,30315.0,,,24030.0,0.449,16066.0,6725.0,7362.0,5213.0,670.0
1653,12700,2010,12700.acs,215937.0,49.9,36148.0,57428.0,42585.0,26530.0,49266.0,160313.0,93576.0,44.0,147641.0,8106.0,1413.0,1537.0,2888.0,1504.0,85005.0,,48984.0,,,33435.0,0.469,23860.0,5542.0,7945.0,3194.0,979.0
1654,19380,2010,19380.acs,841310.0,39.3,126180.0,216739.0,182180.0,56368.0,181654.0,385208.0,342919.0,52.0,326922.0,36309.0,5940.0,9661.0,9728.0,5522.0,335043.0,106113.0,216283.0,78880.0,31016.0,23586.0,0.441,133056.0,31167.0,40913.0,24613.0,542.0
1655,12540,2010,12540.acs,842207.0,30.9,62894.0,189390.0,126393.0,25224.0,151120.0,284674.0,252284.0,37.0,235616.0,17522.0,2616.0,4484.0,7210.0,2974.0,273659.0,80574.0,163767.0,66353.0,50432.0,19077.0,0.45,171950.0,29631.0,36271.0,20115.0,709.0
1656,15980,2010,15980.acs,620151.0,45.7,80854.0,152839.0,145259.0,39074.0,137562.0,371145.0,233693.0,27.0,248503.0,43415.0,22171.0,17331.0,1887.0,3596.0,199769.0,,111893.0,,,24699.0,0.464,106892.0,18130.0,26631.0,11390.0,732.0
1657,20500,2010,20500.acs,505933.0,35.3,75549.0,123244.0,70028.0,64613.0,75560.0,223315.0,198793.0,33.0,158356.0,32545.0,10897.0,6238.0,8553.0,9100.0,197095.0,47485.0,132596.0,62218.0,19606.0,27180.0,0.482,90833.0,22170.0,27072.0,16123.0,645.0
1658,16740,2010,16740.acs,1764313.0,35.5,221294.0,442006.0,280650.0,116243.0,342536.0,741184.0,663300.0,29.0,566028.0,87757.0,27328.0,18469.0,11900.0,15989.0,722921.0,139027.0,396854.0,299759.0,79904.0,26657.0,0.467,252137.0,55588.0,74165.0,49663.0,636.0
1659,42340,2010,42340.acs,348689.0,34.5,48441.0,82076.0,64612.0,21592.0,66364.0,151355.0,130517.0,33.0,114048.0,19011.0,3376.0,2659.0,3510.0,2299.0,139856.0,,91294.0,,,24273.0,0.454,57933.0,13495.0,17324.0,7812.0,701.0
1660,49660,2010,49660.acs,564804.0,42.9,85513.0,143447.0,168682.0,25319.0,104776.0,259656.0,228960.0,58.0,221907.0,15931.0,3965.0,6628.0,3057.0,1091.0,211417.0,66288.0,130263.0,47002.0,24504.0,21324.0,0.437,93494.0,14724.0,21514.0,14802.0,462.0
1661,33340,2010,33340.acs,1557244.0,36.9,233941.0,381303.0,288563.0,114108.0,301632.0,669992.0,615244.0,56.0,520385.0,64802.0,38261.0,41509.0,19340.0,24979.0,655668.0,161678.0,413527.0,224869.0,47642.0,26997.0,0.455,236734.0,61445.0,89315.0,48125.0,651.0
1662,45780,2010,45780.acs,651020.0,37.7,92937.0,163500.0,142989.0,36608.0,133511.0,301281.0,256437.0,55.0,239460.0,32312.0,7218.0,7351.0,6451.0,2502.0,263148.0,81179.0,174468.0,55640.0,20264.0,23196.0,0.462,109931.0,23074.0,29397.0,19175.0,515.0
1663,43420,2010,43420.acs,131789.0,39.1,15276.0,34558.0,21176.0,6707.0,36697.0,59108.0,49834.0,32.0,37814.0,2155.0,1653.0,1612.0,,,,,29335.0,,,22350.0,0.43,20234.0,3473.0,4557.0,4490.0,583.0
1664,16860,2010,16860.acs,530205.0,39.5,64802.0,144193.0,111357.0,28864.0,107183.0,234356.0,208995.0,41.0,187666.0,16870.0,5719.0,5562.0,3040.0,1269.0,219102.0,,134948.0,,,23381.0,0.455,83071.0,14655.0,20471.0,14115.0,536.0
1665,19660,2010,19660.acs,494527.0,45.3,70515.0,120242.0,113359.0,27589.0,121709.0,254277.0,190757.0,33.0,188043.0,18305.0,8894.0,16522.0,3864.0,1799.0,170281.0,,100706.0,,,22459.0,0.442,78274.0,15221.0,13522.0,7901.0,727.0
1666,23540,2010,23540.acs,266321.0,30.9,43999.0,56330.0,36063.0,29747.0,44825.0,120595.0,100329.0,31.0,75329.0,23155.0,5517.0,3851.0,3668.0,4837.0,97974.0,30672.0,67831.0,27549.0,6562.0,22571.0,0.506,66832.0,16284.0,13136.0,5982.0,716.0
1667,33100,2010,33100.acs,5582351.0,39.8,695656.0,1288903.0,1078431.0,404362.0,1036330.0,2464604.0,1984559.0,39.0,1454137.0,294176.0,265412.0,396763.0,47620.0,84567.0,2146689.0,332282.0,1146775.0,999541.0,358132.0,24982.0,0.5,938750.0,233391.0,266200.0,93526.0,940.0
1668,42660,2010,42660.acs,3449059.0,36.8,510915.0,842850.0,502495.0,306950.0,766473.0,1464588.0,1353765.0,39.0,1030112.0,188410.0,83911.0,107033.0,59012.0,135565.0,1342022.0,280533.0,759969.0,653026.0,251660.0,32401.0,0.439,396212.0,123795.0,199057.0,124535.0,903.0
1669,14460,2010,14460.acs,4560689.0,38.6,648652.0,1097038.0,772359.0,589112.0,705549.0,1883591.0,1745690.0,60.0,1411545.0,207533.0,101371.0,137972.0,121763.0,266766.0,1744190.0,407723.0,950153.0,939350.0,475378.0,35999.0,0.473,455773.0,158722.0,237083.0,149660.0,1032.0
1670,47260,2010,47260.acs,1675343.0,35.7,201428.0,416998.0,283411.0,116037.0,374478.0,686109.0,618426.0,40.0,538200.0,93164.0,14167.0,21940.0,27149.0,14870.0,734819.0,154294.0,446336.0,263803.0,75222.0,27497.0,0.42,173071.0,54369.0,90759.0,40115.0,854.0
1671,17140,2010,17140.acs,2133203.0,37.1,265499.0,545995.0,440717.0,148935.0,383972.0,918007.0,811494.0,47.0,729654.0,116970.0,19048.0,22307.0,19728.0,20202.0,893492.0,185842.0,516015.0,347073.0,89192.0,26639.0,0.458,291328.0,63448.0,85728.0,57491.0,573.0
1672,28140,2010,28140.acs,2035747.0,36.6,272483.0,512994.0,361141.0,159981.0,415187.0,881925.0,785477.0,43.0,725727.0,84053.0,21818.0,29949.0,13706.0,11578.0,899494.0,226855.0,533865.0,299732.0,66260.0,27377.0,0.441,248177.0,58864.0,88261.0,58997.0,612.0
1673,19740,2010,19740.acs,2560529.0,35.8,363715.0,637538.0,375721.0,225034.0,486163.0,1079346.0,1001253.0,39.0,773665.0,134342.0,78054.0,71778.0,23565.0,51690.0,1079229.0,187874.0,594372.0,502149.0,145438.0,30891.0,0.456,316367.0,83479.0,133361.0,75942.0,778.0
1674,19820,2010,19820.acs,4291843.0,39.3,574502.0,1080893.0,818202.0,302416.0,935242.0,1885948.0,1655395.0,54.0,1540300.0,170202.0,41621.0,79577.0,23552.0,26767.0,1615628.0,304733.0,850052.0,690635.0,218954.0,25403.0,0.461,704937.0,136864.0,159630.0,92362.0,647.0
1675,41180,2010,41180.acs,2815168.0,38.2,392721.0,719721.0,538921.0,217027.0,575519.0,1236146.0,1112442.0,48.0,1018483.0,101624.0,24632.0,40568.0,25022.0,34322.0,1183910.0,274449.0,648713.0,483846.0,137500.0,27242.0,0.454,368646.0,78253.0,111969.0,77297.0,586.0
1676,31100,2010,31100.acs,12849383.0,35.1,1324062.0,2864588.0,1651370.0,892341.0,2233435.0,4493949.0,4188650.0,52.0,2969788.0,663674.0,367808.0,407210.0,148357.0,349016.0,4779967.0,831482.0,2573364.0,2196163.0,1126296.0,27051.0,0.483,2060008.0,627866.0,780794.0,366491.0,1113.0
1677,12060,2010,12060.acs,5288302.0,34.9,599665.0,1279814.0,858006.0,401905.0,958050.0,2168806.0,1879479.0,28.0,1653408.0,274783.0,81957.0,96820.0,31066.0,80239.0,2081041.0,315640.0,977436.0,1009119.0,527822.0,26333.0,0.459,770629.0,164990.0,225498.0,126665.0,733.0
1678,40380,2010,40380.acs,1054445.0,39.4,150357.0,263739.0,189918.0,101573.0,199914.0,455593.0,414096.0,56.0,373112.0,42248.0,9831.0,16246.0,18687.0,8766.0,433386.0,123144.0,284052.0,122469.0,29606.0,26382.0,0.449,144107.0,35595.0,46241.0,25185.0,636.0
1679,36420,2010,36420.acs,1257845.0,34.6,161325.0,313233.0,222797.0,75812.0,262208.0,538657.0,474558.0,42.0,429344.0,52353.0,11550.0,13585.0,9189.0,2802.0,540118.0,152877.0,326267.0,155976.0,37200.0,24305.0,0.46,195368.0,38183.0,53768.0,35812.0,543.0
1680,27260,2010,27260.acs,1350198.0,37.6,166063.0,337478.0,256841.0,75240.0,301433.0,598524.0,503541.0,32.0,437404.0,66587.0,32211.0,17276.0,8500.0,5833.0,553799.0,107522.0,308204.0,223323.0,54744.0,25758.0,0.46,202028.0,43200.0,59125.0,31077.0,747.0
1681,21340,2010,21340.acs,804338.0,31.6,59921.0,188849.0,114012.0,31013.0,136957.0,270989.0,248770.0,37.0,207432.0,24249.0,6836.0,14405.0,5322.0,5721.0,281522.0,55773.0,179650.0,94607.0,20656.0,16835.0,0.474,192877.0,17936.0,34806.0,20531.0,568.0
1682,10900,2010,10900.acs,822141.0,40.5,97944.0,213526.0,197014.0,56592.0,146185.0,342432.0,311470.0,51.0,294268.0,23913.0,5600.0,10304.0,7634.0,5360.0,337040.0,74034.0,187280.0,97589.0,88920.0,27253.0,0.434,92927.0,22503.0,32851.0,16993.0,723.0
1683,31140,2010,31140.acs,1287271.0,38.2,171757.0,338896.0,271444.0,83096.0,258860.0,559947.0,510653.0,45.0,451200.0,59004.0,13240.0,13665.0,7322.0,10831.0,537036.0,98454.0,326679.0,190255.0,46236.0,24511.0,0.451,193530.0,37951.0,53930.0,39612.0,551.0
1684,37100,2010,37100.acs,825706.0,36.3,71143.0,194761.0,99667.0,60542.0,172276.0,281681.0,265904.0,43.0,226491.0,22713.0,8682.0,12641.0,8421.0,5426.0,337885.0,96231.0,193403.0,103714.0,54728.0,31135.0,0.441,87189.0,24780.0,37724.0,16986.0,1294.0
1685,40900,2010,40900.acs,2154391.0,35.9,262749.0,518676.0,299758.0,139239.0,505425.0,872146.0,781425.0,38.0,701437.0,87491.0,20359.0,36683.0,17315.0,25501.0,774384.0,178957.0,435908.0,295447.0,134528.0,26992.0,0.439,317506.0,88909.0,115417.0,52270.0,889.0
1686,41740,2010,41740.acs,3105989.0,34.6,362241.0,698969.0,383636.0,255173.0,649715.0,1165043.0,1061210.0,41.0,794263.0,164345.0,63603.0,100021.0,38337.0,45515.0,1198416.0,247791.0,745573.0,430557.0,147048.0,28498.0,0.458,446060.0,138882.0,192172.0,77699.0,1178.0
1687,39300,2010,39300.acs,1601498.0,39.8,227557.0,384734.0,304502.0,116671.0,281902.0,693936.0,612291.0,61.0,570143.0,69464.0,16809.0,31124.0,23509.0,18688.0,652921.0,182987.0,377399.0,215279.0,107874.0,27132.0,0.46,211253.0,57759.0,85915.0,47205.0,716.0
1688,16980,2010,16980.acs,9474211.0,35.7,1149086.0,2266231.0,1574936.0,792913.0,1678046.0,3796750.0,3415317.0,52.0,2818927.0,457012.0,167791.0,313894.0,132224.0,479370.0,3413581.0,677129.0,1690618.0,1854236.0,1073598.0,28630.0,0.467,1267449.0,313716.0,407002.0,245485.0,804.0
1689,12580,2010,12580.acs,2714183.0,38.2,352300.0,670253.0,477451.0,277569.0,481739.0,1133012.0,1022553.0,47.0,893878.0,152288.0,18678.0,55507.0,34188.0,78495.0,1129764.0,192344.0,572348.0,537255.0,302672.0,32568.0,0.446,291682.0,80659.0,130635.0,69710.0,867.0
1690,38300,2010,38300.acs,2356381.0,42.6,375274.0,603685.0,609334.0,179455.0,426721.0,1102173.0,978959.0,61.0,916077.0,76036.0,24521.0,40209.0,39870.0,60606.0,927881.0,244902.0,507978.0,397136.0,157044.0,27075.0,0.465,278824.0,64884.0,94475.0,73645.0,523.0
1691,45300,2010,45300.acs,2789116.0,41.3,437016.0,679283.0,588542.0,163716.0,597473.0,1354211.0,1116299.0,37.0,908971.0,155173.0,68085.0,68822.0,17072.0,18691.0,1070069.0,222440.0,588221.0,420205.0,147062.0,24958.0,0.464,422750.0,101983.0,139246.0,57762.0,752.0
